trip_uuid,source_center,destination_center,route_type,trip_creation_time,od_start_time,od_end_time,actual_time,osrm_time,osrm_distance,actual_distance_to_destination,data
trip-153856463279004477,IND400102AAC,IND421302AAG,Carting,2018-10-03 11:03:52.790326,2018-10-03 11:03:52.790326,2018-10-03 14:22:36.502023,166.0,30.0,34.6635,23.17148608543955,test
trip-153856468085110066,IND382430AAB,IND384205AAA,FTL,2018-10-03 11:04:40.851381,2018-10-03 11:04:40.851381,2018-10-03 21:44:39.679247,131.0,85.0,95.2082,82.34092000941911,test
trip-153856506406879495,IND600056AAB,IND600008AAC,Carting,2018-10-03 11:11:04.069079,2018-10-03 11:11:04.069079,2018-10-03 14:08:07.063826,113.0,32.0,41.621300000000005,37.06559838994961,test
trip-153856524892575249,IND560300AAA,IND562132AAA,Carting,2018-10-03 11:14:08.926035,2018-10-03 11:14:08.926035,2018-10-03 14:15:28.745483,158.0,50.0,41.6051,27.95402168232155,test
trip-153856571675416618,IND306401AAB,IND305001AAC,Carting,2018-10-03 11:21:56.754422,2018-10-03 11:21:56.754422,2018-10-03 17:59:48.798864,359.0,122.0,166.2615,144.9361705583694,test
trip-153856576888177326,IND144001AAC,IND000000ACA,FTL,2018-10-03 11:22:48.882028,2018-10-04 04:05:07.125971,2018-10-04 07:05:44.224981,89.0,52.0,70.301,61.82178078083475,test
trip-153856576888177326,IND160002AAC,IND144001AAB,FTL,2018-10-03 11:22:48.882028,2018-10-03 11:22:48.882028,2018-10-03 21:13:32.295309,243.0,111.0,158.24429999999998,146.0722530331402,test
trip-153856588252183884,IND600056AAB,IND600032AAB,Carting,2018-10-03 11:24:42.522089,2018-10-03 11:24:42.522089,2018-10-03 13:56:23.570448,87.0,31.0,35.5899,31.072122950479788,test
trip-153856618895582944,IND560099AAB,IND560300AAA,Carting,2018-10-03 11:29:48.956078,2018-10-03 11:29:48.956078,2018-10-03 14:47:07.757568,164.0,58.0,63.8333,42.15638453692552,test
trip-153856636416078629,IND751002AAB,IND760003AAB,FTL,2018-10-03 11:32:44.161086,2018-10-03 11:32:44.161086,2018-10-03 18:17:04.310485,300.0,136.0,181.1753,157.59129484596806,test
trip-153856636416078629,IND752030AAA,IND754022AAA,FTL,2018-10-03 11:32:44.161086,2018-10-04 02:18:23.514855,2018-10-04 03:03:11.592861,37.0,22.0,25.5137,24.963718073315764,test
trip-153856686441367873,IND421302AAG,IND501359AAE,FTL,2018-10-03 11:41:04.413940,2018-10-03 11:41:04.413940,2018-10-04 07:42:49.113070,1083.0,557.0,779.1664000000001,607.0137890727096,test
trip-153856776223839774,IND712311AAA,IND713205AAB,FTL,2018-10-03 11:56:02.238688,2018-10-03 11:56:02.238688,2018-10-03 17:21:47.456002,223.0,105.0,148.2102,136.75911318893367,test
trip-153856776223839774,IND713205AAB,IND712311AAA,FTL,2018-10-03 11:56:02.238688,2018-10-03 17:21:47.456002,2018-10-04 10:22:43.860212,674.0,105.0,148.5813,136.76406911477966,test
trip-153856777706525631,IND209304AAA,IND282001AAA,FTL,2018-10-03 11:56:17.065509,2018-10-03 11:56:17.065509,2018-10-03 20:49:38.667960,380.0,182.0,259.0061,233.31693503918927,test
trip-153856777706525631,IND282001AAA,IND110037AAM,FTL,2018-10-03 11:56:17.065509,2018-10-03 20:49:38.667960,2018-10-04 07:43:13.916874,574.0,179.0,233.1654,169.6829715603312,test
trip-153856787579445258,IND641006AAD,IND641062AAD,Carting,2018-10-03 11:57:55.794708,2018-10-03 11:57:55.794708,2018-10-03 18:18:00.067857,221.0,28.0,27.0466,21.63559813658255,test
trip-153856790056239947,IND603203AAA,IND600044AAD,Carting,2018-10-03 11:58:20.562694,2018-10-03 11:58:20.562694,2018-10-03 12:47:58.598957,36.0,14.0,17.125700000000002,15.729343912127431,test
trip-153856886223308792,IND560300AAA,IND560099AAB,Carting,2018-10-03 12:14:22.233338,2018-10-03 12:14:22.233338,2018-10-03 15:33:15.541810,164.0,54.0,52.496,42.32984567137824,test
trip-153856891574779157,IND560099AAB,IND562132AAA,Carting,2018-10-03 12:15:15.748048,2018-10-03 12:15:15.748048,2018-10-03 15:15:32.891386,95.0,56.0,46.479,39.58395499069491,test
trip-153857013216278885,IND610001AAA,IND614715AAA,Carting,2018-10-03 12:35:32.163044,2018-10-03 12:35:32.163044,2018-10-03 13:39:33.246311,47.0,24.0,26.8833,23.585363567584817,test
trip-153857013216278885,IND614715AAA,IND614809AAA,Carting,2018-10-03 12:35:32.163044,2018-10-03 13:39:33.246311,2018-10-03 14:58:58.268461,59.0,38.0,45.8206,22.676936020829068,test
trip-153857013216278885,IND614809AAA,IND610001AAA,Carting,2018-10-03 12:35:32.163044,2018-10-03 14:58:58.268461,2018-10-03 16:49:41.415629,92.0,44.0,55.6795,36.87803611919424,test
trip-153857174991144707,IND110037AAM,IND250002AAC,FTL,2018-10-03 13:02:29.911693,2018-10-03 13:02:29.911693,2018-10-03 19:47:17.103230,114.0,97.0,91.8598,69.94887672452924,test
trip-153857203329578153,IND562132AAA,IND560099AAB,Carting,2018-10-03 13:07:13.296061,2018-10-03 13:07:13.296061,2018-10-03 18:36:48.014716,107.0,49.0,49.2899,38.89227403735646,test
trip-153857234853058929,IND421302AAG,IND400102AAC,Carting,2018-10-03 13:12:28.530851,2018-10-03 13:12:28.530851,2018-10-03 18:00:40.306713,60.0,26.0,31.6276,22.844812106557413,test
trip-153857254262983114,IND562132AAA,IND560043AAC,Carting,2018-10-03 13:15:42.630095,2018-10-03 13:15:42.630095,2018-10-03 17:56:52.358021,54.0,30.0,25.7966,21.735867939999608,test
trip-153857280355908750,IND382430AAB,IND395023AAA,FTL,2018-10-03 13:20:03.559331,2018-10-03 13:20:03.559331,2018-10-04 05:36:46.298752,339.0,199.0,271.3929,203.8129800633353,test
trip-153857280355908750,IND395023AAA,IND411033AAA,FTL,2018-10-03 13:20:03.559331,2018-10-04 05:36:46.298752,2018-10-04 20:32:23.476166,686.0,292.0,395.4678,288.3683005322531,test
trip-153857287848837868,IND600056AAB,IND600116AAB,Carting,2018-10-03 13:21:18.488630,2018-10-03 13:21:18.488630,2018-10-03 15:37:56.362096,48.0,26.0,30.2945,26.468378811090105,test
trip-153857291638122301,IND834002AAB,IND826004AAA,Carting,2018-10-03 13:21:56.381470,2018-10-03 13:21:56.381470,2018-10-03 20:34:18.857628,314.0,126.0,167.952,120.8083166376694,test
trip-153857318599080577,IND600032AAB,IND600044AAD,Carting,2018-10-03 13:26:25.991185,2018-10-03 13:26:25.991185,2018-10-03 14:16:45.612725,25.0,10.0,9.6473,9.100983797234914,test
trip-153857331775400080,IND396232AAA,IND396191AAC,Carting,2018-10-03 13:28:37.754275,2018-10-03 13:28:37.754275,2018-10-03 15:16:56.143547,42.0,14.0,17.5199,13.951901884183268,test
trip-153857380170558944,IND110044AAB,IND131028AAB,Carting,2018-10-03 13:36:41.705845,2018-10-03 13:36:41.705845,2018-10-03 17:02:26.094476,140.0,51.0,42.1507,40.05802579800814,test
trip-153857380602727856,IND395023AAA,IND110037AAM,FTL,2018-10-03 13:36:46.027521,2018-10-03 13:36:46.027521,2018-10-04 22:05:31.981602,1487.0,839.0,1117.8166,931.7698476239774,test
trip-153857404845020955,IND421302AAG,IND562132AAA,FTL,2018-10-03 13:40:48.450445,2018-10-03 13:40:48.450445,2018-10-04 14:42:15.971082,1260.0,709.0,968.6691,830.0548053513722,test
trip-153857410142948870,IND400701AAB,IND421302AAG,Carting,2018-10-03 13:41:41.429798,2018-10-03 20:51:23.746404,2018-10-04 01:33:53.529931,54.0,20.0,23.0791,16.39968452905848,test
trip-153857410142948870,IND421302AAG,IND000000AFT,Carting,2018-10-03 13:41:41.429798,2018-10-03 13:41:41.429798,2018-10-03 17:42:33.132687,80.0,21.0,23.4167,16.801889537057082,test
trip-153857416212659541,IND560099AAB,IND562132AAA,Carting,2018-10-03 13:42:42.126988,2018-10-03 13:42:42.126988,2018-10-03 19:03:40.183285,134.0,60.0,50.5683,40.61089156696947,test
trip-153857435764359887,IND313001AAB,IND327001AAB,FTL,2018-10-03 13:45:57.643865,2018-10-03 13:45:57.643865,2018-10-04 00:21:09.561197,300.0,150.0,212.9604,136.01513862945205,test
trip-153857435764359887,IND327001AAB,IND312605AAB,FTL,2018-10-03 13:45:57.643865,2018-10-04 00:21:09.561197,2018-10-04 02:02:18.091082,88.0,62.0,89.0638,66.27403517801662,test
trip-153857475780046633,IND562132AAA,IND560300AAA,Carting,2018-10-03 13:52:37.800709,2018-10-03 13:52:37.800709,2018-10-03 16:03:03.195754,101.0,49.0,41.1419,27.560837697020567,test
trip-153857499993942690,IND142001AAB,IND152026AAA,FTL,2018-10-03 13:56:39.939667,2018-10-03 20:09:33.712447,2018-10-03 22:58:12.373321,132.0,61.0,78.0232,72.97261162906025,test
trip-153857499993942690,IND152026AAA,IND000000ACA,FTL,2018-10-03 13:56:39.939667,2018-10-03 22:58:12.373321,2018-10-04 10:00:15.280880,548.0,121.0,159.48620000000005,141.86542461660318,test
trip-153857522583299362,IND712311AAA,IND000000ACB,FTL,2018-10-03 14:00:25.833244,2018-10-03 14:00:25.833244,2018-10-05 03:01:22.066596,1986.0,1054.0,1434.7578,1300.1407692476644,test
trip-153857633771264673,IND501359AAG,IND000000ACN,Carting,2018-10-03 14:18:57.712914,2018-10-03 14:18:57.712914,2018-10-03 16:48:03.463285,66.0,19.0,25.4343,16.454895204687624,test
trip-153857657012488227,IND580028AAA,IND591123AAC,FTL,2018-10-03 14:22:50.125135,2018-10-03 14:22:50.125135,2018-10-03 23:16:40.444610,162.0,87.0,111.9254,75.0074906118819,test
trip-153857657012488227,IND582101AAB,IND580028AAA,FTL,2018-10-03 14:22:50.125135,2018-10-04 05:38:02.878074,2018-10-04 10:21:40.080598,117.0,46.0,62.2588,52.16022510395194,test
trip-153857657012488227,IND582209AAA,IND582101AAB,FTL,2018-10-03 14:22:50.125135,2018-10-04 04:06:21.133837,2018-10-04 05:38:02.878074,63.0,36.0,39.401300000000006,31.09628097473625,test
trip-153857657012488227,IND587103AAB,IND582209AAA,FTL,2018-10-03 14:22:50.125135,2018-10-04 01:22:52.869386,2018-10-04 04:06:21.133837,114.0,61.0,66.2883,52.52282213852476,test
trip-153857657012488227,IND591123AAC,IND587103AAB,FTL,2018-10-03 14:22:50.125135,2018-10-03 23:16:40.444610,2018-10-04 01:22:52.869386,87.0,51.0,64.111,44.378238106626,test
trip-153857674884251648,IND000000AAL,IND411033AAA,Carting,2018-10-03 14:25:48.842776,2018-10-03 14:25:48.842776,2018-10-03 17:56:18.587631,131.0,32.0,26.8389,16.95702286266042,test
trip-153857675569150550,IND000000ACB,IND421302AAG,FTL,2018-10-03 14:25:55.691752,2018-10-03 14:25:55.691752,2018-10-05 00:41:07.869217,1769.0,962.0,1322.3039,1078.1597613130114,test
trip-153857717727716574,IND000000ACB,IND110043AAA,Carting,2018-10-03 14:32:57.277418,2018-10-03 14:32:57.277418,2018-10-03 17:50:37.169798,59.0,37.0,38.019,32.68714850814462,test
trip-153857717879932397,IND560099AAB,IND560300AAA,Carting,2018-10-03 14:32:58.799576,2018-10-03 14:32:58.799576,2018-10-03 18:09:06.707067,77.0,53.0,50.947,41.119999688115314,test
trip-153857726553515294,IND400072AAD,IND421302AAG,Carting,2018-10-03 14:34:25.535459,2018-10-03 14:34:25.535459,2018-10-03 18:53:52.007709,130.0,24.0,27.9943,20.26778623861787,test
trip-153857726974814560,IND811399AAA,IND110044AAB,Carting,2018-10-03 14:34:29.748394,2018-10-03 14:34:29.748394,2018-10-03 21:09:37.707582,27.0,14.0,12.4204,10.298168151649817,test
trip-153857741094459492,IND209304AAA,IND282001AAA,FTL,2018-10-03 14:36:50.944850,2018-10-04 06:05:40.594608,2018-10-04 17:27:20.880865,493.0,196.0,278.3835,233.58679400192543,test
trip-153857741094459492,IND211002AAB,IND209304AAA,FTL,2018-10-03 14:36:50.944850,2018-10-04 00:36:39.114213,2018-10-04 06:05:40.594608,270.0,138.0,195.8497,182.57619441813344,test
trip-153857741094459492,IND221313AAA,IND211002AAB,FTL,2018-10-03 14:36:50.944850,2018-10-03 14:36:50.944850,2018-10-04 00:36:39.114213,375.0,93.0,132.42270000000002,124.71778666297551,test
trip-153857741094459492,IND282001AAA,IND000000ACB,FTL,2018-10-03 14:36:50.944850,2018-10-04 17:27:20.880865,2018-10-05 00:41:51.892919,316.0,179.0,211.5888,159.61445153976828,test
trip-153857746285422321,IND400015AAB,IND421302AAG,Carting,2018-10-03 14:37:42.854494,2018-10-03 17:49:42.391777,2018-10-03 20:42:24.111711,88.0,30.0,41.1813,36.04423609987276,test
trip-153857746285422321,IND421302AAG,IND400015AAA,Carting,2018-10-03 14:37:42.854494,2018-10-03 14:37:42.854494,2018-10-03 17:31:22.174488,57.0,31.0,42.5012,36.925803643592886,test
trip-153857799573387404,IND401104AAB,IND421302AAG,Carting,2018-10-03 14:46:35.734137,2018-10-03 14:46:35.734137,2018-10-03 19:48:44.822956,180.0,26.0,29.2123,16.61940006865312,test
trip-153857888264244500,IND000000ACB,IND110030AAD,Carting,2018-10-03 15:01:22.642697,2018-10-03 15:01:22.642697,2018-10-03 18:09:05.111972,70.0,49.0,49.4749,38.34596368077218,test
trip-153857925147357750,IND500010AAB,IND501359AAE,Carting,2018-10-03 15:07:31.473849,2018-10-03 15:07:31.473849,2018-10-03 20:10:51.794839,189.0,36.0,51.6849,36.02976480066136,test
trip-153857956655437546,IND560099AAB,IND560043AAC,Carting,2018-10-03 15:12:46.554623,2018-10-03 15:12:46.554623,2018-10-03 18:34:09.192390,50.0,26.0,25.8882,20.717912775998645,test
trip-153857977591523995,IND560099AAB,IND560078AAC,Carting,2018-10-03 15:16:15.915519,2018-10-03 15:16:15.915519,2018-10-03 17:47:48.373380,32.0,21.0,19.7592,14.673692059753128,test
trip-153857980069195106,IND395023AAA,IND562132AAA,FTL,2018-10-03 15:16:40.692195,2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,1837.0,863.0,1193.0613999999998,1015.0435218279446,test
trip-153857994449327738,IND131028AAB,IND000000ACB,Carting,2018-10-03 15:19:04.493527,2018-10-03 15:19:04.493527,2018-10-03 20:37:39.085555,168.0,95.0,106.5447,72.20126646675656,test
trip-153858003776532093,IND600032AAB,IND600056AAB,Carting,2018-10-03 15:20:37.765572,2018-10-03 15:20:37.765572,2018-10-03 17:27:08.742336,58.0,33.0,36.779900000000005,31.70688083330012,test
trip-153858036530948690,IND142001AAB,IND152026AAA,FTL,2018-10-03 15:26:05.309737,2018-10-03 18:33:36.202915,2018-10-03 22:00:44.715925,184.0,64.0,81.5937,73.4953597736229,test
trip-153858036530948690,IND152026AAA,IND151001AAA,FTL,2018-10-03 15:26:05.309737,2018-10-03 22:00:44.715925,2018-10-03 23:12:18.000645,52.0,53.0,50.8663,47.73080537909078,test
trip-153858066887375450,IND700136AAG,IND712310AAA,Carting,2018-10-03 15:31:08.874008,2018-10-03 15:31:08.874008,2018-10-03 19:04:22.892307,116.0,19.0,23.0121,17.486303612533433,test
trip-153858076715659589,IND411033AAA,IND413002AAA,FTL,2018-10-03 15:32:47.156861,2018-10-03 15:32:47.156861,2018-10-03 23:49:09.386567,387.0,213.0,282.2044,253.0529271142049,test
trip-153858076715659589,IND413002AAA,IND413501AAA,FTL,2018-10-03 15:32:47.156861,2018-10-03 23:49:09.386567,2018-10-04 01:27:46.508884,68.0,47.0,64.5008,57.16303774539431,test
trip-153858076715659589,IND413401AAA,IND411033AAA,FTL,2018-10-03 15:32:47.156861,2018-10-04 02:38:41.666353,2018-10-04 09:53:38.405323,374.0,174.0,237.8504,209.12468624619632,test
trip-153858076715659589,IND413501AAA,IND413401AAA,FTL,2018-10-03 15:32:47.156861,2018-10-04 01:27:46.508884,2018-10-04 02:38:41.666353,52.0,34.0,37.8304,35.7963781719811,test
trip-153858087103856265,IND421302AAG,IND400072AAB,Carting,2018-10-03 15:34:31.038814,2018-10-03 15:34:31.038814,2018-10-03 17:47:19.572502,90.0,24.0,27.7773,20.85624126890377,test
trip-153858108568811116,IND302014AAA,IND301001AAB,FTL,2018-10-03 15:38:05.688364,2018-10-03 15:38:05.688364,2018-10-03 19:55:01.695671,221.0,114.0,145.4613,114.68573588687754,test
trip-153858108568811116,IND303002AAA,IND302014AAA,FTL,2018-10-03 15:38:05.688364,2018-10-04 05:14:54.633382,2018-10-04 07:23:40.746873,78.0,34.0,47.4985,39.16859899239402,test
trip-153858108568811116,IND303106AAA,IND303002AAA,FTL,2018-10-03 15:38:05.688364,2018-10-04 03:47:44.385794,2018-10-04 05:14:54.633382,24.0,16.0,23.5223,22.16853756261574,test
trip-153858108568811116,IND303108AAB,IND303106AAA,FTL,2018-10-03 15:38:05.688364,2018-10-04 02:40:38.455163,2018-10-04 03:47:44.385794,51.0,30.0,42.860800000000005,40.413748166596406,test
trip-153858152197327462,IND562132AAA,IND560099AAB,Carting,2018-10-03 15:45:21.973530,2018-10-03 15:45:21.973530,2018-10-03 18:44:27.543048,72.0,47.0,49.1181,38.76354708531145,test
trip-153858155903825678,IND560058AAD,IND562132AAA,Carting,2018-10-03 15:45:59.038501,2018-10-03 15:45:59.038501,2018-10-03 20:08:08.828569,33.0,21.0,14.0966,10.03225312846268,test
trip-153858159177742618,IND500010AAB,IND501359AAE,Carting,2018-10-03 15:46:31.777678,2018-10-03 15:46:31.777678,2018-10-03 20:13:12.184053,80.0,35.0,43.6524,34.78396694885475,test
trip-153858171811559605,IND560083AAB,IND562132AAA,Carting,2018-10-03 15:48:38.115860,2018-10-03 15:48:38.115860,2018-10-03 18:11:21.696042,108.0,42.0,40.1785,30.879025824022232,test
trip-153858223425652287,IND421302AAG,IND400102AAC,Carting,2018-10-03 15:57:14.256775,2018-10-03 15:57:14.256775,2018-10-03 20:07:41.280694,49.0,31.0,32.7652,22.38132528911387,test
trip-153858234142358624,IND000000ACK,IND501359AAF,Carting,2018-10-03 15:59:01.423836,2018-10-03 15:59:01.423836,2018-10-03 18:16:32.988827,62.0,20.0,25.7051,21.26500504724735,test
trip-153858280889417548,IND131028AAB,IND247667AAB,FTL,2018-10-03 16:06:48.894451,2018-10-03 16:06:48.894451,2018-10-03 23:42:23.300455,258.0,139.0,163.1656,128.41977028088664,test
trip-153858280889417548,IND247667AAA,IND249407AAA,FTL,2018-10-03 16:06:48.894451,2018-10-03 23:52:48.286211,2018-10-04 01:23:11.652069,56.0,35.0,28.881400000000003,25.281804880637043,test
trip-153858280889417548,IND249407AAA,IND249201AAA,FTL,2018-10-03 16:06:48.894451,2018-10-04 01:23:11.652069,2018-10-04 02:57:05.965575,45.0,26.0,20.879900000000003,19.55437550245544,test
trip-153858281601330402,IND560300AAA,IND562132AAA,Carting,2018-10-03 16:06:56.013560,2018-10-03 16:06:56.013560,2018-10-03 18:49:16.235542,69.0,50.0,41.6103,27.929441977144545,test
trip-153858336498101365,IND522647AAA,IND523201AAA,FTL,2018-10-03 16:16:04.981260,2018-10-04 03:07:43.904109,2018-10-04 04:36:47.850891,84.0,50.0,60.1644,35.90556562832073,test
trip-153858336498101365,IND523226AAA,IND523316AAB,FTL,2018-10-03 16:16:04.981260,2018-10-03 23:07:55.302532,2018-10-04 01:23:16.312902,117.0,59.0,72.05189999999999,65.66109076376475,test
trip-153858336498101365,IND523316AAB,IND522647AAA,FTL,2018-10-03 16:16:04.981260,2018-10-04 01:23:16.312902,2018-10-04 03:07:43.904109,89.0,54.0,77.7248,61.54069375146105,test
trip-153858359451416248,IND523002AAA,IND523230AAA,FTL,2018-10-03 16:19:54.514414,2018-10-03 16:19:54.514414,2018-10-04 01:01:35.804517,108.0,68.0,77.3929,58.35265061023552,test
trip-153858359451416248,IND523105AAA,IND524201AAA,FTL,2018-10-03 16:19:54.514414,2018-10-04 02:19:08.414396,2018-10-04 03:30:38.762242,51.0,41.0,56.7972,36.90248735157957,test
trip-153858359451416248,IND523230AAA,IND523105AAA,FTL,2018-10-03 16:19:54.514414,2018-10-04 01:01:35.804517,2018-10-04 02:19:08.414396,60.0,43.0,46.449,45.38833971191895,test
trip-153858359451416248,IND524201AAA,IND523002AAA,FTL,2018-10-03 16:19:54.514414,2018-10-04 03:30:38.762242,2018-10-04 08:26:13.284784,87.0,71.0,90.9777,67.61705644720969,test
trip-153858372851971386,IND811399AAA,IND110044AAB,Carting,2018-10-03 16:22:08.519984,2018-10-03 16:22:08.519984,2018-10-03 23:21:04.929841,47.0,16.0,14.6443,9.974848105424092,test
trip-153858391583624814,IND562132AAA,IND560300AAA,Carting,2018-10-03 16:25:15.836504,2018-10-03 16:25:15.836504,2018-10-03 18:18:51.940845,84.0,50.0,40.9373,27.899640718301978,test
trip-153858395060690822,IND600016AAB,IND600044AAC,Carting,2018-10-03 16:25:50.607149,2018-10-03 16:25:50.607149,2018-10-03 17:59:54.012479,57.0,32.0,35.848099999999995,31.22692816285002,test
trip-153858420261172449,IND400064AAB,IND400072AAD,Carting,2018-10-03 16:30:02.611982,2018-10-03 16:30:02.611982,2018-10-03 17:56:17.100948,31.0,13.0,13.1364,9.121972143277707,test
trip-153858432149388555,IND205001AAB,IND209721AAB,FTL,2018-10-03 16:32:01.494131,2018-10-03 16:32:01.494131,2018-10-03 22:17:42.625468,98.0,40.0,52.7308,50.02014912888888,test
trip-153858432149388555,IND209625AAA,IND241124AAB,FTL,2018-10-03 16:32:01.494131,2018-10-03 23:17:11.065658,2018-10-04 01:34:05.041929,93.0,65.0,51.628800000000005,44.18197399611279,test
trip-153858432149388555,IND209721AAB,IND209625AAA,FTL,2018-10-03 16:32:01.494131,2018-10-03 22:17:42.625468,2018-10-03 23:17:11.065658,39.0,32.0,28.6901,26.61339790450436,test
trip-153858452027961600,IND825102AAA,IND827013AAA,FTL,2018-10-03 16:35:20.279866,2018-10-03 23:46:51.306089,2018-10-04 02:36:53.568420,56.0,26.0,32.3426,20.42675268846801,test
trip-153858452027961600,IND827013AAA,IND829121AAA,FTL,2018-10-03 16:35:20.279866,2018-10-04 02:36:53.568420,2018-10-04 04:32:22.033722,48.0,22.0,31.645,26.936873531239424,test
trip-153858452027961600,IND829121AAA,IND834002AAB,FTL,2018-10-03 16:35:20.279866,2018-10-04 04:32:22.033722,2018-10-04 11:00:23.519028,378.0,64.0,88.5896,60.73155854200575,test
trip-153858452027961600,IND834002AAB,IND825102AAA,FTL,2018-10-03 16:35:20.279866,2018-10-03 16:35:20.279866,2018-10-03 23:46:51.306089,305.0,91.0,121.2826,79.18304864151514,test
trip-153858458638150441,IND501359AAE,IND500010AAB,Carting,2018-10-03 16:36:26.381754,2018-10-03 16:36:26.381754,2018-10-03 20:34:57.315218,126.0,43.0,56.0863,36.1127248046865,test
trip-153858470809153374,IND606801AAB,IND632006AAA,FTL,2018-10-03 16:38:28.091781,2018-10-04 04:01:35.890814,2018-10-04 08:13:04.379661,230.0,57.0,65.6673,56.631346643912174,test
trip-153858470809153374,IND606803AAA,IND606801AAB,FTL,2018-10-03 16:38:28.091781,2018-10-04 03:19:37.760593,2018-10-04 04:01:35.890814,29.0,23.0,24.4403,23.507353257428388,test
trip-153858470809153374,IND632006AAA,IND632301AAA,FTL,2018-10-03 16:38:28.091781,2018-10-03 16:38:28.091781,2018-10-04 01:56:36.676585,57.0,31.0,38.9498,32.198614332749145,test
trip-153858470809153374,IND632301AAA,IND606803AAA,FTL,2018-10-03 16:38:28.091781,2018-10-04 01:56:36.676585,2018-10-04 03:19:37.760593,45.0,19.0,22.1425,21.34978576636071,test
trip-153858475687623140,IND302014AAA,IND000000ACB,FTL,2018-10-03 16:39:16.876522,2018-10-03 16:39:16.876522,2018-10-04 00:01:17.936243,286.0,164.0,221.4193,196.04638076499683,test
trip-153858482390976374,IND144001AAB,IND143001AAA,FTL,2018-10-03 16:40:23.910033,2018-10-03 19:06:07.821545,2018-10-03 21:01:13.978684,93.0,63.0,84.93660000000001,78.40175821715575,test
trip-153858487422796616,IND700065AAA,IND700026AAC,Carting,2018-10-03 16:41:14.228217,2018-10-03 20:33:51.429707,2018-10-03 21:22:05.310270,44.0,19.0,12.721,10.96897930771028,test
trip-153858496572996310,IND160002AAC,IND000000ACB,FTL,2018-10-03 16:42:45.730210,2018-10-03 16:42:45.730210,2018-10-04 07:11:39.839218,464.0,210.0,279.0198,236.26251329766552,test
trip-153858521069673602,IND834002AAB,IND832109AAB,FTL,2018-10-03 16:46:50.696984,2018-10-03 16:46:50.696984,2018-10-03 23:12:34.443288,194.0,86.0,119.5566,100.64516104960572,test
trip-153858539339943250,IND000000ACB,IND121002AAB,Carting,2018-10-03 16:49:53.399789,2018-10-03 16:49:53.399789,2018-10-03 20:14:40.311655,104.0,63.0,76.05030000000001,46.13008443341934,test
trip-153858541377072453,IND400072AAB,IND401104AAA,Carting,2018-10-03 16:50:13.770973,2018-10-03 16:50:13.770973,2018-10-03 19:20:15.313416,81.0,16.0,20.898,17.86333227570148,test
trip-153858611368080130,IND474003AAA,IND000000ACB,FTL,2018-10-03 17:01:53.681073,2018-10-03 17:01:53.681073,2018-10-04 01:45:36.916286,451.0,262.0,316.3243,258.99050904272906,test
trip-153858617617205962,IND400072AAD,IND421302AAG,Carting,2018-10-03 17:02:56.172343,2018-10-03 17:02:56.172343,2018-10-03 20:43:34.177983,68.0,19.0,24.3649,19.9143512188813,test
trip-153858636539244495,IND560058AAB,IND562132AAA,Carting,2018-10-03 17:06:05.392706,2018-10-03 17:06:05.392706,2018-10-03 17:48:14.117967,20.0,17.0,12.1664,9.931607816183403,test
trip-153858638921564041,IND400072AAB,IND400015AAA,Carting,2018-10-03 17:06:29.216095,2018-10-03 17:06:29.216095,2018-10-03 18:52:19.359310,40.0,17.0,18.6034,15.762233057696458,test
trip-153858676485200743,IND000000ACN,IND501359AAF,Carting,2018-10-03 17:12:44.852254,2018-10-03 17:12:44.852254,2018-10-03 19:52:24.161284,59.0,18.0,21.2911,16.482621601884883,test
trip-153858676593038959,IND712311AAA,IND721306AAA,FTL,2018-10-03 17:12:45.930636,2018-10-03 17:12:45.930636,2018-10-04 02:23:27.115498,204.0,101.0,131.7871,110.5666314447007,test
trip-153858676593038959,IND721102AAA,IND712311AAA,FTL,2018-10-03 17:12:45.930636,2018-10-04 04:36:07.656116,2018-10-04 16:40:18.102276,688.0,92.0,125.251,102.1253289236575,test
trip-153858677643104992,IND562132AAA,IND560300AAA,Carting,2018-10-03 17:12:56.431306,2018-10-03 17:12:56.431306,2018-10-03 21:30:29.297033,75.0,46.0,37.2232,27.56860828645168,test
trip-153858686058069812,IND560099AAB,IND562132AAA,Carting,2018-10-03 17:14:20.580979,2018-10-03 17:14:20.580979,2018-10-03 20:17:11.666782,75.0,54.0,45.2844,38.637395430165846,test
trip-153858724729670817,IND110044AAB,IND000000ACB,Carting,2018-10-03 17:20:47.296977,2018-10-03 17:20:47.296977,2018-10-03 20:10:45.861051,105.0,59.0,64.1011,49.27781984135843,test
trip-153858749285510577,IND400011AAA,IND400072AAD,Carting,2018-10-03 17:24:52.855463,2018-10-03 17:24:52.855463,2018-10-03 18:21:31.837301,37.0,14.0,15.5317,13.52294818488325,test
trip-153858750045836422,IND421302AAG,IND422011AAD,FTL,2018-10-03 17:25:00.458623,2018-10-03 17:25:00.458623,2018-10-03 23:10:20.756105,176.0,97.0,136.7978,115.69815377269798,test
trip-153858750045836422,IND422011AAD,IND421302AAG,FTL,2018-10-03 17:25:00.458623,2018-10-03 23:10:20.756105,2018-10-04 09:20:03.191871,331.0,97.0,136.0575,115.6121612554552,test
trip-153858760655456977,IND110044AAB,IND201301AAF,Carting,2018-10-03 17:26:46.554860,2018-10-03 17:26:46.554860,2018-10-03 19:25:47.567864,78.0,14.0,12.6882,10.009017541705065,test
