trip_uuid,source_center,destination_center,route_type,trip_creation_time,od_start_time,od_end_time,actual_time,osrm_time,osrm_distance,actual_distance_to_destination,data,source_hub,source_degree_centrality,source_betweenness_centrality,source_in_degree,source_out_degree,destination_hub,destination_degree_centrality,destination_betweenness_centrality,destination_in_degree,destination_out_degree,corridor_trip_count,corridor_delay_ratio,trip_hour,trip_dayofweek,trip_month,distance_per_hour,network_risk_score
trip-153679416168102152,IND848114AAA,IND848210AAA,1,2018-09-12 23:16:01.681575,2018-09-13 02:12:39.622653,2018-09-13 03:41:20.672851,46.0,25.0,24.0157,21.09270123859673,training,IND848114AAA,0.001258653241032,0.0011613483032289,1.0,1.0,IND848210AAA,0.001258653241032,0.0039998481070339,1.0,1.0,15.0,1.7083333333333333,23,2,9,0.9606279999999999,0.008817043867532284
trip-153679416168102152,IND848210AAA,IND851127AAA,1,2018-09-12 23:16:01.681575,2018-09-13 03:41:20.672851,2018-09-13 04:50:43.503461,15.0,26.0,29.0169,23.42300746857806,training,IND848210AAA,0.001258653241032,0.0039998481070339,1.0,1.0,IND851127AAA,0.0018879798615481,0.0068383479108388,1.0,2.0,14.0,1.8461538461538465,23,2,9,1.1160346153846155,0.02000897726376499
trip-153679416168102152,IND851127AAA,IND842001AAA,1,2018-09-12 23:16:01.681575,2018-09-13 04:50:43.503461,2018-09-13 12:28:19.208790,444.0,96.0,130.5704,97.10554733463292,training,IND851127AAA,0.0018879798615481,0.0068383479108388,1.0,2.0,IND842001AAA,0.0163624921334172,0.0399275818639798,11.0,15.0,13.0,4.239583333333333,23,2,9,1.3601083333333335,0.19826805644115802
trip-153679427344087094,IND501359AAE,IND523002AAA,1,2018-09-12 23:17:53.441090,2018-09-12 23:17:53.441090,2018-09-13 10:44:20.538211,530.0,273.0,363.6078,260.0337174943535,training,IND501359AAE,0.0358716173694147,0.0674787407242187,30.0,27.0,IND523002AAA,0.0050346129641283,0.0095796599496221,3.0,5.0,12.0,1.7032967032967032,23,2,9,1.3318967032967033,0.13125331982906946
trip-153679427344087094,IND523002AAA,IND600056AAB,1,2018-09-12 23:17:53.441090,2018-09-13 10:44:20.538211,2018-09-13 18:41:18.747368,438.0,253.0,331.1522,273.3731894459455,training,IND523002AAA,0.0050346129641283,0.0095796599496221,3.0,5.0,IND600056AAB,0.0226557583385777,0.0373164438416327,18.0,18.0,11.0,1.7312252964426875,23,2,9,1.308901976284585,0.08118772118802213
trip-153679429506016294,IND560099AAB,IND562132AAA,0,2018-09-12 23:18:15.060417,2018-09-12 23:18:15.060417,2018-09-13 04:44:14.628424,82.0,54.0,45.486,38.986788218427726,training,IND560099AAB,0.0163624921334172,0.0018209487825356,11.0,15.0,IND562132AAA,0.0446821900566394,0.0993643922630439,36.0,35.0,83.0,1.5087719298245614,23,2,9,0.8423333333333333,0.15266560227929538
trip-153679430876509375,IND160102AAC,IND160002AAC,0,2018-09-12 23:18:28.765393,2018-09-12 23:18:28.765393,2018-09-13 02:33:38.400765,52.0,34.0,42.7045,31.41125949627973,training,IND160102AAC,0.001258653241032,0.0,1.0,1.0,IND160002AAC,0.0365009439899307,0.0573637102616025,30.0,28.0,24.0,1.9852941176470589,23,2,9,1.256014705882353,0.11388383654876967
trip-153679439654314968,IND201301AAF,IND203205AAA,1,2018-09-12 23:19:56.543400,2018-09-12 23:19:56.543400,2018-09-13 01:49:39.970665,85.0,46.0,45.6182,37.00308087436679,training,IND201301AAF,0.0062932662051604,0.0007871536523929,8.0,2.0,IND203205AAA,0.000629326620516,0.0,1.0,0.0,13.0,2.1777777777777776,23,2,9,0.9917,0.001714245731877871
trip-153679439654314968,IND203131AAA,IND203135AAA,1,2018-09-12 23:19:56.543400,2018-09-13 03:07:36.305638,2018-09-13 04:18:32.958523,49.0,37.0,34.2109,31.361398273766365,training,IND203131AAA,0.001258653241032,0.0,1.0,1.0,IND203135AAA,0.0018879798615481,0.0,1.0,2.0,11.0,1.5263157894736843,23,2,9,0.924618918918919,0.0
trip-153679439654314968,IND203135AAA,IND203396AAB,1,2018-09-12 23:19:56.543400,2018-09-13 04:18:32.958523,2018-09-13 06:54:30.739724,85.0,54.0,53.1121,46.63909546265386,training,IND203135AAA,0.0018879798615481,0.0,1.0,2.0,IND203396AAB,0.001258653241032,0.0,1.0,1.0,9.0,1.5517241379310345,23,2,9,0.9835574074074074,0.0
trip-153679439654314968,IND203390AAA,IND201301AAF,1,2018-09-12 23:19:56.543400,2018-09-13 08:11:00.920283,2018-09-13 15:41:37.424044,252.0,97.0,103.0903,91.7110659709256,training,IND203390AAA,0.0018879798615481,0.0,2.0,1.0,IND201301AAF,0.0062932662051604,0.0007871536523929,8.0,2.0,14.0,2.5729166666666665,23,2,9,1.0627865979381443,0.0020252807514692323
trip-153679439654314968,IND203396AAB,IND203390AAA,1,2018-09-12 23:19:56.543400,2018-09-13 06:54:30.739724,2018-09-13 08:11:00.920283,61.0,39.0,43.1352,27.050453166282143,training,IND203396AAB,0.001258653241032,0.0,1.0,1.0,IND203390AAA,0.0018879798615481,0.0,2.0,1.0,11.0,1.358974358974359,23,2,9,1.1060307692307692,0.0
trip-153679447071860563,IND000000AFJ,IND695121AAA,0,2018-09-12 23:21:10.718940,2018-09-13 00:28:06.174047,2018-09-13 01:28:48.604017,30.0,26.0,18.401,17.042507834309898,training,IND000000AFJ,0.0018879798615481,0.0,1.0,2.0,IND695121AAA,0.001258653241032,0.0,1.0,1.0,13.0,1.0769230769230769,23,2,9,0.7077307692307693,0.0
trip-153679447071860563,IND695121AAA,IND695572AAB,0,2018-09-12 23:21:10.718940,2018-09-13 01:28:48.604017,2018-09-13 02:16:13.120215,24.0,12.0,11.7712,10.042986100173287,training,IND695121AAA,0.001258653241032,0.0,1.0,1.0,IND695572AAB,0.0031466331025802,0.0,3.0,2.0,11.0,1.8571428571428568,23,2,9,0.9809333333333333,0.0
trip-153679447531122177,IND201301AAF,IND201304AAA,0,2018-09-12 23:21:15.311491,2018-09-12 23:21:15.311491,2018-09-13 01:16:51.947632,24.0,18.0,12.4903,9.649073148400372,training,IND201301AAF,0.0062932662051604,0.0007871536523929,8.0,2.0,IND201304AAA,0.0018879798615481,0.0,2.0,1.0,12.0,1.78125,23,2,9,0.6939055555555556,0.001402117443324853
trip-153679447531122177,IND201304AAA,IND201301AAF,0,2018-09-12 23:21:15.311491,2018-09-13 05:42:56.428954,2018-09-13 06:42:03.316243,38.0,14.0,11.7732,9.363394460146711,training,IND201304AAA,0.0018879798615481,0.0,2.0,1.0,IND201301AAF,0.0062932662051604,0.0007871536523929,8.0,2.0,14.0,2.3076923076923075,23,2,9,0.8409428571428571,0.0018165084285989997
trip-153679463181730576,IND206001AAA,IND000000ACB,1,2018-09-12 23:23:51.817531,2018-09-14 03:34:20.021280,2018-09-14 12:40:57.067647,506.0,232.0,309.6802,265.9737386673032,training,IND206001AAA,0.001258653241032,0.0,1.0,1.0,IND000000ACB,0.0560100692259282,0.2341654866435104,41.0,48.0,13.0,1.9698275862068968,23,2,9,1.3348284482758621,0.4612656353279494
trip-153679463181730576,IND206122AAA,IND206001AAA,1,2018-09-12 23:23:51.817531,2018-09-14 01:43:56.171531,2018-09-14 03:34:20.021280,72.0,45.0,64.391,61.89089282550231,training,IND206122AAA,0.001258653241032,0.0003935768261964,1.0,1.0,IND206001AAA,0.001258653241032,0.0,1.0,1.0,11.0,1.553191489361702,23,2,9,1.4309111111111112,0.0006113001768582383
trip-153679463181730576,IND209304AAA,IND206122AAA,1,2018-09-12 23:23:51.817531,2018-09-13 15:27:19.934058,2018-09-14 01:43:56.171531,107.0,49.0,70.5135,64.4227555394864,training,IND209304AAA,0.0176211453744493,0.0245306321101068,15.0,13.0,IND206122AAA,0.001258653241032,0.0003935768261964,1.0,1.0,12.0,1.663265306122449,23,2,9,1.4390510204081632,0.04145557200630021
trip-153679463650133978,IND000000AFT,IND410210AAA,0,2018-09-12 23:23:56.501565,2018-09-12 23:23:56.501565,2018-09-13 01:10:43.921816,50.0,13.0,16.0421,10.299647242790696,training,IND000000AFT,0.0081812460667086,0.0023614609571788,5.0,8.0,IND410210AAA,0.000629326620516,0.0,1.0,0.0,9.0,3.333333333333333,23,2,9,1.2340076923076924,0.007871536523929332
trip-153679469880048220,IND201307AAA,IND201301AAL,0,2018-09-12 23:24:58.800762,2018-09-13 00:37:07.013635,2018-09-13 02:01:18.943746,26.0,24.0,21.4555,16.51222147463314,training,IND201307AAA,0.001258653241032,0.0,1.0,1.0,IND201301AAL,0.0018879798615481,0.0,1.0,2.0,20.0,1.5238095238095235,23,2,9,0.8939791666666667,0.0
trip-153679475736246948,IND401104AAA,IND401208AAA,0,2018-09-12 23:25:57.362733,2018-09-12 23:25:57.362733,2018-09-13 01:15:35.479741,46.0,18.0,23.882900000000003,15.41599228969761,training,IND401104AAA,0.0050346129641283,0.0007871536523929,4.0,4.0,IND401208AAA,0.000629326620516,0.0,1.0,0.0,23.0,2.4444444444444446,23,2,9,1.326827777777778,0.0019241533725159778
trip-153679475736246948,IND401209AAA,IND401104AAA,0,2018-09-12 23:25:57.362733,2018-09-13 01:53:44.528061,2018-09-13 04:58:56.877317,142.0,21.0,25.0975,18.17999798326061,training,IND401209AAA,0.001258653241032,0.0,1.0,1.0,IND401104AAA,0.0050346129641283,0.0007871536523929,4.0,4.0,15.0,6.380952380952381,23,2,9,1.1951190476190476,0.005022789972411838
trip-153679493012860309,IND110092AAC,IND000000ACB,0,2018-09-12 23:28:50.128890,2018-09-12 23:28:50.128890,2018-09-13 02:38:19.500091,156.0,68.0,69.3029,58.06833577352453,training,IND110092AAC,0.0031466331025802,0.0036020151133501,3.0,2.0,IND000000ACB,0.0560100692259282,0.2341654866435104,41.0,48.0,6.0,2.117647058823529,23,2,9,1.019160294117647,0.5035076507792339
trip-153679519504536979,IND530012AAA,IND532001AAB,0,2018-09-12 23:33:15.045633,2018-09-12 23:33:15.045633,2018-09-13 02:44:12.688258,142.0,82.0,112.342,97.2262638049186,training,IND530012AAA,0.0119572057898049,0.0088578925272879,9.0,10.0,IND532001AAB,0.0056639395846444,0.0035421914357682,5.0,4.0,15.0,1.7317073170731707,23,2,9,1.3700243902439024,0.021473316131145927
trip-153679519504536979,IND532001AAB,IND530012AAA,0,2018-09-12 23:33:15.045633,2018-09-13 02:44:12.688258,2018-09-13 22:18:58.260294,162.0,86.0,115.873,97.31129703808328,training,IND532001AAB,0.0056639395846444,0.0035421914357682,5.0,4.0,IND530012AAA,0.0119572057898049,0.0088578925272879,9.0,10.0,15.0,2.119047619047619,23,2,9,1.3473604651162792,0.026276368397904593
trip-153679520978327020,IND400701AAA,IND410206AAA,0,2018-09-12 23:33:29.783661,2018-09-13 01:30:16.807431,2018-09-13 02:31:01.517221,39.0,21.0,24.3497,20.8068684958971,training,IND400701AAA,0.001258653241032,0.0,1.0,1.0,IND410206AAA,0.0018879798615481,0.0,2.0,1.0,9.0,2.1,23,2,9,1.1595095238095237,0.0
trip-153679520978327020,IND410206AAA,IND000000AFT,0,2018-09-12 23:33:29.783661,2018-09-13 02:31:01.517221,2018-09-13 04:08:21.371124,81.0,17.0,19.9922,17.3141626380295,training,IND410206AAA,0.0018879798615481,0.0,2.0,1.0,IND000000AFT,0.0081812460667086,0.0023614609571788,5.0,8.0,6.0,2.3666666666666667,23,2,9,1.1760117647058823,0.005588790931989826
trip-153679524114550020,IND812002AAA,IND813203AAA,1,2018-09-12 23:34:01.145749,2018-09-13 06:10:02.019298,2018-09-13 09:35:23.516878,159.0,28.0,31.556,26.001040659101648,training,IND812002AAA,0.001258653241032,0.0,1.0,1.0,IND813203AAA,0.001258653241032,0.0,2.0,0.0,12.0,4.291666666666667,23,2,9,1.127,0.0
trip-153679524114550020,IND813102AAA,IND812002AAA,1,2018-09-12 23:34:01.145749,2018-09-13 04:15:19.082022,2018-09-13 06:10:02.019298,91.0,41.0,44.1744,38.69551759345148,training,IND813102AAA,0.001258653241032,0.0,0.0,2.0,IND812002AAA,0.001258653241032,0.0,1.0,1.0,12.0,2.15,23,2,9,1.0774243902439025,0.0
trip-153679529840860139,IND390022AAA,IND388320AAA,0,2018-09-12 23:34:58.408832,2018-09-12 23:34:58.408832,2018-09-13 01:17:24.723742,58.0,37.0,48.6062,32.55092691511931,training,IND390022AAA,0.0056639395846444,0.0016871326616288,5.0,4.0,IND388320AAA,0.0044052863436123,0.0016057934508816,4.0,3.0,12.0,1.4027777777777777,23,2,9,1.313681081081081,0.004619243574493756
trip-153679530777206625,IND403507AAA,IND403726AAB,0,2018-09-12 23:35:07.772291,2018-09-13 01:49:16.983370,2018-09-13 09:52:07.400242,44.0,29.0,22.2647,19.000954449038144,training,IND403507AAA,0.001258653241032,0.0,1.0,1.0,IND403726AAB,0.0056639395846444,1.2594458438287154e-05,4.0,5.0,3.0,1.6129032258064515,23,2,9,0.7677482758620691,2.0313642642398633e-05
trip-153679530777206625,IND403726AAB,IND403507AAA,0,2018-09-12 23:35:07.772291,2018-09-12 23:35:07.772291,2018-09-13 01:49:16.983370,44.0,31.0,26.0389,19.86654608759343,training,IND403726AAB,0.0056639395846444,1.2594458438287154e-05,4.0,5.0,IND403507AAA,0.001258653241032,0.0,1.0,1.0,5.0,1.3793103448275863,23,2,9,0.8399645161290323,1.737166681143056e-05
trip-153679541536256907,IND141003AAB,IND142026AAA,1,2018-09-12 23:36:55.362822,2018-09-13 02:01:00.512691,2018-09-13 03:37:03.620761,62.0,40.0,53.2569,38.33053495944796,training,IND141003AAB,0.001258653241032,0.0,0.0,2.0,IND142026AAA,0.0018879798615481,0.0,1.0,2.0,15.0,1.696969696969697,23,2,9,1.3314225,0.0
trip-153679541536256907,IND141109AAA,IND000000ACA,1,2018-09-12 23:36:55.362822,2018-09-13 04:58:20.275915,2018-09-13 07:10:11.569021,127.0,56.0,59.7806,38.9680888944506,training,IND141109AAA,0.001258653241032,0.0,1.0,1.0,IND000000ACA,0.013215859030837,0.0061595762186246,12.0,9.0,11.0,1.375,23,2,9,1.0675107142857143,0.008469417300608826
trip-153679541536256907,IND142026AAA,IND141109AAA,1,2018-09-12 23:36:55.362822,2018-09-13 03:37:03.620761,2018-09-13 04:58:20.275915,51.0,36.0,24.2727,21.249328627999024,training,IND142026AAA,0.0018879798615481,0.0,1.0,2.0,IND141109AAA,0.001258653241032,0.0,1.0,1.0,12.0,1.3943661971830985,23,2,9,0.6742416666666666,0.0
trip-153679545389284321,IND600044AAD,IND600056AAB,0,2018-09-12 23:37:33.893350,2018-09-12 23:37:33.893350,2018-09-13 01:07:26.311063,45.0,35.0,36.4844,25.20794324721926,training,IND600044AAD,0.0062932662051604,0.0047732997481108,5.0,5.0,IND600056AAB,0.0226557583385777,0.0373164438416327,18.0,18.0,12.0,1.8611111111111112,23,2,9,1.0424114285714285,0.07833368945868929
trip-153679545987818703,IND201007AAA,IND245304AAA,0,2018-09-12 23:37:39.878570,2018-09-12 23:37:39.878570,2018-09-13 02:05:23.266288,88.0,38.0,32.772400000000005,30.989926478085778,training,IND201007AAA,0.0069225928256765,0.0021104788892887,7.0,4.0,IND245304AAA,0.0025173064820641,0.0003935768261964,2.0,2.0,11.0,2.1578947368421053,23,2,9,0.8624315789473685,0.005403488649204689
trip-153679545987818703,IND245101AAA,IND245304AAA,0,2018-09-12 23:37:39.878570,2018-09-13 03:17:33.517863,2018-09-13 04:27:25.448810,42.0,14.0,13.5381,13.468918572390974,training,IND245101AAA,0.001258653241032,0.0,1.0,1.0,IND245304AAA,0.0025173064820641,0.0003935768261964,2.0,2.0,15.0,2.333333333333333,23,2,9,0.9670071428571428,0.0009183459277915999
trip-153679545987818703,IND245304AAA,IND201007AAA,0,2018-09-12 23:37:39.878570,2018-09-13 04:27:25.448810,2018-09-13 06:40:44.224462,107.0,35.0,31.8155,30.09765274094712,training,IND245304AAA,0.0025173064820641,0.0003935768261964,2.0,2.0,IND201007AAA,0.0069225928256765,0.0021104788892887,7.0,4.0,13.0,2.571428571428572,23,2,9,0.9090142857142857,0.006439000411247401
trip-153679545987818703,IND245304AAA,IND245101AAA,0,2018-09-12 23:37:39.878570,2018-09-13 02:05:23.266288,2018-09-13 03:17:33.517863,25.0,20.0,14.6486,12.383317918268602,training,IND245304AAA,0.0025173064820641,0.0003935768261964,2.0,2.0,IND245101AAA,0.001258653241032,0.0,1.0,1.0,14.0,1.65625,23,2,9,0.73243,0.0006518616183877875
trip-153679553288930453,IND110085AAB,IND000000ACB,0,2018-09-12 23:38:52.889559,2018-09-12 23:38:52.889559,2018-09-13 02:42:03.586051,170.0,63.0,67.7287,54.54602879457647,training,IND110085AAB,0.0056639395846444,0.0015743073047858,4.0,5.0,IND000000ACB,0.0560100692259282,0.2341654866435104,41.0,48.0,7.0,2.65625,23,2,9,1.0750587301587302,0.6261838276751618
trip-153679554640362998,IND842001AAA,IND843105AAB,1,2018-09-12 23:39:06.403908,2018-09-12 23:39:06.403908,2018-09-13 01:00:58.303328,34.0,16.0,23.4889,22.954643866029468,training,IND842001AAA,0.0163624921334172,0.0399275818639798,11.0,15.0,IND843105AAB,0.001258653241032,0.0,1.0,1.0,14.0,3.0625,23,2,9,1.46805625,0.12227821945843814
trip-153679554640362998,IND843105AAB,IND848101AAA,1,2018-09-12 23:39:06.403908,2018-09-13 01:00:58.303328,2018-09-13 02:58:49.611518,114.0,22.0,29.6295,25.450016203892982,training,IND843105AAB,0.001258653241032,0.0,1.0,1.0,IND848101AAA,0.0018879798615481,0.0003935768261964,2.0,1.0,14.0,1.925,23,2,9,1.3467954545454546,0.0007576353904280701
trip-153679555916026449,IND411033AAA,IND411036AAA,0,2018-09-12 23:39:19.160528,2018-09-12 23:39:19.160528,2018-09-13 01:33:31.877860,42.0,29.0,26.2425,22.198808020266128,training,IND411033AAA,0.0258023914411579,0.0357546333340625,22.0,19.0,IND411036AAA,0.001258653241032,0.0,1.0,1.0,24.0,1.719298245614035,23,2,9,0.9049137931034482,0.061472878363826755
trip-153679555984043947,IND410206AAB,IND000000AFT,0,2018-09-12 23:39:19.840693,2018-09-13 02:20:31.174897,2018-09-13 03:46:44.565738,42.0,17.0,20.6103,12.951571507407264,training,IND410206AAB,0.001258653241032,0.0,1.0,1.0,IND000000AFT,0.0081812460667086,0.0023614609571788,5.0,8.0,20.0,2.3823529411764706,23,2,9,1.212370588235294,0.005625833456808317
trip-153679558961732282,IND000000ACA,IND144514AAA,1,2018-09-12 23:39:49.617666,2018-09-12 23:39:49.617666,2018-09-13 02:54:05.561905,113.0,63.0,85.5236,34.08836658570545,training,IND000000ACA,0.013215859030837,0.0061595762186246,12.0,9.0,IND144514AAA,0.0018879798615481,0.0003904282115869,1.0,2.0,12.0,1.8174603174603172,23,2,9,1.3575174603174605,0.011904373131098676
trip-153679558961732282,IND141115AAA,IND000000ACA,1,2018-09-12 23:39:49.617666,2018-09-13 04:54:35.401169,2018-09-13 06:02:27.338407,58.0,30.0,29.4251,24.64604273285438,training,IND141115AAA,0.0018879798615481,0.0,2.0,1.0,IND000000ACA,0.013215859030837,0.0061595762186246,12.0,9.0,14.0,1.4,23,2,9,0.9808366666666667,0.00862340670607444
trip-153679561590421402,IND421302AAG,IND400072AAB,0,2018-09-12 23:40:15.904471,2018-09-12 23:40:15.904471,2018-09-13 01:47:48.192049,35.0,24.0,28.28,21.62590032115745,training,IND421302AAG,0.0339836375078665,0.0468764225928991,27.0,27.0,IND400072AAB,0.0125865324103209,0.0053214819832859,11.0,9.0,66.0,2.340909090909091,23,2,9,1.1783333333333335,0.1221905493487967
trip-153679562616672086,IND281401AAA,IND321022AAA,0,2018-09-12 23:40:26.166963,2018-09-13 02:58:48.748388,2018-09-13 04:07:01.916765,49.0,38.0,37.3029,23.36611193708492,training,IND281401AAA,0.001258653241032,0.0,0.0,2.0,IND321022AAA,0.001258653241032,0.0,1.0,1.0,6.0,1.3289473684210529,23,2,9,0.9816552631578948,0.0
trip-153679584059680623,IND421301AAA,IND421302AAR,0,2018-09-12 23:44:00.597076,2018-09-13 02:02:06.014816,2018-09-13 04:25:14.475385,30.0,10.0,12.7348,10.263767447601342,training,IND421301AAA,0.001258653241032,0.0,1.0,1.0,IND421302AAR,0.0056639395846444,0.0015743073047858,5.0,4.0,7.0,3.8,23,2,9,1.27348,0.00598236775818604
trip-153679587721193694,IND421502AAA,IND421302AAR,0,2018-09-12 23:44:37.212333,2018-09-13 03:19:45.448505,2018-09-13 04:20:57.894451,50.0,16.0,19.533900000000003,15.088767027050036,training,IND421502AAA,0.000629326620516,0.0,0.0,1.0,IND421302AAR,0.0056639395846444,0.0015743073047858,5.0,4.0,9.0,3.125,23,2,9,1.2208687500000002,0.004919710327455625
trip-153679588188597345,IND504215AAA,IND505001AAB,1,2018-09-12 23:44:41.886317,2018-09-13 05:07:43.701284,2018-09-13 08:58:54.279872,146.0,58.0,65.0026,52.92318385641104,training,IND504215AAA,0.001258653241032,0.0,0.0,2.0,IND505001AAB,0.0094398993077407,0.0078872795969773,8.0,7.0,10.0,2.016949152542373,23,2,9,1.1207344827586208,0.015908241898988113
trip-153679588188597345,IND505302AAB,IND505325AAA,1,2018-09-12 23:44:41.886317,2018-09-13 01:25:15.391565,2018-09-13 02:37:37.138265,72.0,61.0,59.4621,46.48577696882364,training,IND505302AAB,0.0025173064820641,0.0011961571079579,2.0,2.0,IND505325AAA,0.001258653241032,0.0,1.0,1.0,5.0,1.1290322580645162,23,2,9,0.974788524590164,0.0013504999605976292
trip-153679588188597345,IND505325AAA,IND505327AAA,1,2018-09-12 23:44:41.886317,2018-09-13 02:37:37.138265,2018-09-13 03:21:14.239614,33.0,23.0,31.7868,29.5368255375056,training,IND505325AAA,0.001258653241032,0.0,1.0,1.0,IND505327AAA,0.0018879798615481,0.0003998740554156,2.0,1.0,2.0,1.4222222222222225,23,2,9,1.3820347826086956,0.0005687097677021868
trip-153679588188597345,IND505327AAA,IND505425AAA,1,2018-09-12 23:44:41.886317,2018-09-13 03:21:14.239614,2018-09-13 04:41:30.537318,24.0,18.0,25.9959,22.8559099029418,training,IND505327AAA,0.0018879798615481,0.0003998740554156,2.0,1.0,IND505425AAA,0.001258653241032,0.0,2.0,0.0,7.0,1.368421052631579,23,2,9,1.4442166666666667,0.0005471960758318737
trip-153679589281570910,IND400612AAA,IND421302AAR,0,2018-09-12 23:44:52.815960,2018-09-13 01:48:23.935509,2018-09-13 04:11:03.474723,23.0,12.0,14.3819,9.320227501277635,training,IND400612AAA,0.001258653241032,0.0,1.0,1.0,IND421302AAR,0.0056639395846444,0.0015743073047858,5.0,4.0,6.0,2.0416666666666665,23,2,9,1.1984916666666667,0.003214210747271008
trip-153679592637186735,IND504208AAB,IND505001AAB,1,2018-09-12 23:45:26.372282,2018-09-13 05:25:59.119940,2018-09-13 09:00:59.544976,135.0,63.0,86.17739999999999,61.18742187537,training,IND504208AAB,0.0031466331025802,0.0011712846347607,3.0,2.0,IND505001AAB,0.0094398993077407,0.0078872795969773,8.0,7.0,5.0,2.2131147540983607,23,2,9,1.367895238095238,0.02004764215220705
trip-153679592637186735,IND505001AAB,IND504208AAB,1,2018-09-12 23:45:26.372282,2018-09-12 23:45:26.372282,2018-09-13 01:41:26.760096,88.0,60.0,84.17110000000001,59.20871417173967,training,IND505001AAB,0.0094398993077407,0.0078872795969773,8.0,7.0,IND504208AAB,0.0031466331025802,0.0011712846347607,3.0,2.0,5.0,1.459016393442623,23,2,9,1.4028516666666668,0.013216593715158723
trip-153679601482237347,IND712103AAA,IND712310AAE,0,2018-09-12 23:46:54.822801,2018-09-13 02:49:38.364494,2018-09-13 05:32:17.125209,122.0,31.0,32.3414,27.778180775543845,training,IND712103AAA,0.001258653241032,2.21510575547764e-05,1.0,1.0,IND712310AAE,0.0044052863436123,0.0032115869017632,4.0,3.0,18.0,3.583333333333333,23,2,9,1.0432709677419354,0.011587561020889413
