source_center,destination_center,trip_count,actual_time,osrm_time,delay_ratio
IND206122AAA,IND206001AAA,11,73.0,47.0,1.553191489361702
IND207001AAA,IND207302AAA,6,67.5,42.0,1.6071428571428572
IND207123AAA,IND202001AAB,1,413.0,51.0,8.098039215686274
IND207247AAB,IND205001AAB,5,126.0,54.0,2.3333333333333335
IND207302AAA,IND202001AAB,6,249.5,51.0,4.892156862745098
IND208012AAA,IND209304AAA,8,608.0,17.0,35.76470588235294
IND208017AAA,IND209304AAA,5,257.0,12.0,21.416666666666668
IND208019AAA,IND209304AAA,3,155.0,16.0,9.6875
IND209101AAA,IND209111AAA,10,35.0,46.0,0.7608695652173914
IND209111AAA,IND285001AAD,15,84.0,36.0,2.3333333333333335
IND209206AAB,IND210301AAA,11,31.0,15.0,2.066666666666667
IND209304AAA,IND000000ACB,24,649.0,328.0,1.978658536585366
IND209304AAA,IND110037AAM,4,957.5,347.5,2.7553956834532376
IND209304AAA,IND206122AAA,12,81.5,49.0,1.663265306122449
IND209304AAA,IND208006AAA,7,74.0,25.0,2.96
IND209304AAA,IND208012AAA,13,35.0,21.0,1.6666666666666667
IND209304AAA,IND208019AAA,13,86.0,16.0,5.375
IND209304AAA,IND209101AAA,11,65.0,15.0,4.333333333333333
IND209304AAA,IND209206AAB,12,47.0,58.0,0.8103448275862069
IND209304AAA,IND209801AAA,13,126.0,36.0,3.5
IND209304AAA,IND211002AAB,14,247.0,139.0,1.776978417266187
IND209304AAA,IND212601AAA,12,157.0,68.0,2.3088235294117645
IND209304AAA,IND221313AAA,1,472.0,231.0,2.0432900432900434
IND209304AAA,IND282001AAA,2,336.0,189.0,1.7777777777777777
IND209625AAA,IND241124AAB,6,89.0,66.0,1.3484848484848484
IND209721AAB,IND209625AAA,4,47.5,32.5,1.4615384615384615
IND209801AAA,IND209304AAA,4,736.0,32.5,22.646153846153847
IND210001AAA,IND210427AAA,9,147.0,40.0,3.675
IND210427AAA,IND209304AAA,8,400.0,119.0,3.361344537815126
IND210431AAA,IND209304AAA,4,298.0,111.0,2.684684684684685
IND210501AAB,IND209304AAA,10,244.0,91.0,2.681318681318681
IND211002AAB,IND209304AAA,10,253.5,138.0,1.8369565217391304
IND211002AAB,IND211011AAA,7,35.0,7.0,5.0
IND211002AAB,IND211013AAA,7,74.0,15.0,4.933333333333334
IND211002AAB,IND485001AAC,13,329.0,133.0,2.473684210526316
IND211008AAA,IND211002AAB,6,148.5,16.0,9.28125
IND211011AAA,IND212501AAA,8,82.0,21.0,3.9047619047619047
IND212402AAA,IND211002AAB,7,1047.0,36.0,29.083333333333332
IND212501AAA,IND212402AAA,8,43.0,25.0,1.72
IND212601AAA,IND210001AAA,12,135.0,61.5,2.1951219512195124
IND221010AAB,IND222001AAA,1,112.0,41.0,2.731707317073171
IND221010AAB,IND232101AAB,1,567.0,21.0,27.0
IND221010AAB,IND233001AAA,3,628.0,56.0,11.214285714285714
IND221303AAA,IND231001AAA,2,35.0,23.5,1.4893617021276595
IND221401AAA,IND221303AAA,1,48.0,16.0,3.0
IND221706AAA,IND273014AAB,8,341.5,88.0,3.8806818181818183
IND222001AAA,IND222136AAA,1,35.0,12.0,2.9166666666666665
IND223101AAB,IND222125AAB,3,59.0,28.0,2.107142857142857
IND224001AAA,IND224141AAB,10,77.5,25.5,3.0392156862745097
IND224141AAB,IND224122AAA,13,57.0,20.0,2.85
IND226004AAA,IND226016AAA,4,86.5,20.0,4.325
IND226004AAA,IND226024AAA,1,35.0,13.0,2.6923076923076925
IND231205AAA,IND231216AAA,3,66.0,21.0,3.142857142857143
IND231208AAA,IND231217AAA,6,42.5,23.5,1.8085106382978724
IND231217AAA,IND231225AAB,7,61.0,26.0,2.3461538461538463
IND231225AAB,IND486886AAA,7,44.0,27.0,1.6296296296296295
IND232101AAB,IND232104AAB,4,35.0,12.0,2.9166666666666665
IND232104AAB,IND221010AAB,1,72.0,30.0,2.4
IND232104AAB,IND232327AAA,1,162.0,76.0,2.1315789473684212
IND233001AAA,IND275101AAA,3,100.0,29.0,3.4482758620689653
IND233001AAA,IND275503AAA,1,145.0,42.0,3.4523809523809526
IND241124AAB,IND242001AAA,3,35.0,17.0,2.0588235294117645
IND242221AAA,IND207247AAB,5,283.0,90.0,3.1444444444444444
IND242307AAB,IND207247AAB,1,266.0,132.0,2.015151515151515
IND242307AAB,IND242221AAA,5,60.0,41.0,1.4634146341463414
IND243001AAA,IND243503AAB,9,62.0,27.0,2.2962962962962963
IND243001AAA,IND244901AAB,1,83.0,45.0,1.8444444444444446
IND243201AAA,IND262001AAA,2,87.5,44.5,1.9662921348314606
IND243301AAB,IND244901AAB,7,110.0,85.0,1.2941176470588236
IND243301AAB,IND244901AAC,2,109.0,85.0,1.2823529411764707
IND243503AAB,IND244901AAB,7,183.0,66.0,2.772727272727273
IND244001AAA,IND263153AAB,9,183.0,91.0,2.010989010989011
IND244221AAA,IND131028AAB,15,252.0,128.0,1.96875
IND244235AAA,IND244901AAB,14,90.5,103.0,0.8786407766990292
IND244301AAA,IND244412AAA,8,48.0,31.0,1.5483870967741935
IND244412AAA,IND243301AAB,8,66.0,88.0,0.75
IND244412AAA,IND244901AAB,2,129.5,79.5,1.628930817610063
IND244501AAA,IND244601AAB,8,93.0,71.5,1.3006993006993006
IND244601AAB,IND244901AAB,8,98.0,81.5,1.2024539877300613
IND244713AAA,IND263401AAA,11,44.0,23.0,1.9130434782608696
IND244715AAA,IND244713AAA,11,36.0,39.0,0.9230769230769231
IND244901AAB,IND243002AAA,10,103.0,45.0,2.2888888888888888
IND244901AAB,IND243201AAA,1,185.0,64.0,2.890625
IND244901AAB,IND244221AAA,14,98.5,99.0,0.9949494949494949
IND244901AAB,IND244301AAA,7,90.0,109.0,0.8256880733944955
IND244901AAB,IND244921AAB,4,70.0,23.0,3.0434782608695654
IND244901AAB,IND246725AAB,9,149.0,125.0,1.192
IND244921AAB,IND243201AAA,1,72.0,39.0,1.8461538461538463
IND244921AAB,IND262001AAA,1,168.0,83.0,2.0240963855421685
IND245101AAA,IND245304AAA,15,42.0,18.0,2.3333333333333335
IND245304AAA,IND201007AAA,13,90.0,35.0,2.5714285714285716
IND245304AAA,IND245101AAA,14,26.5,16.0,1.65625
IND246149AAA,IND249407AAA,11,156.0,57.0,2.736842105263158
IND246174AAA,IND246444AAB,11,110.0,93.0,1.1827956989247312
IND246424AAA,IND246174AAA,10,175.0,138.0,1.2681159420289856
IND246444AAB,IND246424AAA,11,60.0,42.0,1.4285714285714286
IND246701AAA,IND246763AAA,9,50.0,25.0,2.0
IND246725AAB,IND246701AAA,7,53.0,35.0,1.5142857142857142
IND246761AAA,IND244501AAA,10,46.0,99.0,0.46464646464646464
IND246761AAA,IND244901AAB,1,149.0,122.0,1.221311475409836
IND246763AAA,IND246761AAA,11,77.0,31.0,2.4838709677419355
IND247554AAA,IND248001AAA,9,154.0,129.0,1.193798449612403
IND247554AAA,IND248001AAD,2,180.5,128.0,1.41015625
IND247667AAA,IND249407AAA,10,84.0,38.0,2.210526315789474
IND247776AAA,IND251309AAB,9,32.0,18.0,1.7777777777777777
IND248001AAA,IND131028AAB,11,431.0,214.0,2.014018691588785
IND248001AAD,IND131028AAB,9,449.0,212.0,2.1179245283018866
IND248122AAB,IND248001AAA,8,72.5,37.5,1.9333333333333333
IND248197AAA,IND248122AAB,9,122.0,46.0,2.652173913043478
IND249201AAA,IND249407AAA,12,220.5,27.0,8.166666666666666
IND249407AAA,IND131028AAB,13,491.0,178.0,2.758426966292135
IND249407AAA,IND246149AAA,13,136.0,58.0,2.3448275862068964
IND249407AAA,IND249201AAA,11,54.0,26.0,2.076923076923077
IND250002AAA,IND131028AAB,5,132.0,67.0,1.9701492537313432
IND250611AAA,IND247776AAA,8,63.0,32.5,1.9384615384615385
IND251001AAA,IND247554AAA,10,46.0,24.0,1.9166666666666667
IND251201AAA,IND250002AAA,1,78.0,41.0,1.9024390243902438
IND251309AAB,IND131028AAB,6,140.0,70.5,1.9858156028368794
IND261001AAA,IND262701AAA,14,116.5,50.0,2.33
IND261201AAB,IND261001AAA,13,84.0,32.0,2.625
IND262001AAA,IND244901AAB,1,148.0,81.0,1.8271604938271604
IND262001AAA,IND262122AAB,4,63.5,37.0,1.7162162162162162
IND262122AAB,IND244901AAB,2,273.5,101.5,2.6945812807881775
IND262405AAA,IND263153AAB,2,307.0,41.0,7.487804878048781
IND262501AAA,IND263153AAB,5,433.0,215.0,2.013953488372093
IND262701AAA,IND262802AAA,14,51.0,24.0,2.125
IND262802AAA,IND262723AAB,15,175.0,69.0,2.536231884057971
IND263002AAA,IND263645AAA,11,103.0,84.0,1.2261904761904763
IND263139AAA,IND263153AAB,6,56.5,41.5,1.3614457831325302
IND263153AAB,IND131028AAB,10,456.0,228.0,2.0
IND263153AAB,IND244715AAA,11,144.0,93.0,1.5483870967741935
IND263153AAB,IND263002AAA,10,148.5,99.0,1.5
IND263153AAB,IND263139AAA,7,95.0,41.0,2.317073170731707
IND263153AAB,IND263401AAA,1,99.0,39.0,2.5384615384615383
IND263401AAA,IND244713AAA,1,53.0,22.0,2.409090909090909
IND263401AAA,IND263153AAB,9,71.0,39.0,1.8205128205128205
IND263601AAA,IND262501AAA,8,234.5,122.0,1.9221311475409837
IND263601AAA,IND263153AAB,1,328.0,164.0,2.0
IND263601AAA,IND263645AAA,1,105.0,52.0,2.019230769230769
IND263645AAA,IND263601AAA,11,104.0,51.0,2.0392156862745097
IND271001AAA,IND271201AAA,5,128.0,32.0,4.0
IND271001AAA,IND271210AAA,1,2536.0,50.0,50.72
IND271201AAA,IND271210AAA,6,48.5,21.0,2.3095238095238093
IND271210AAA,IND271001AAA,9,150.0,47.0,3.1914893617021276
IND272001AAA,IND273014AAB,4,129.0,76.0,1.6973684210526316
IND272155AAA,IND272001AAA,2,32.5,24.5,1.3265306122448979
IND272207AAB,IND272153AAC,3,52.0,17.0,3.0588235294117645
IND273014AAB,IND209304AAA,3,676.0,289.0,2.339100346020761
IND273014AAB,IND273155AAA,3,63.0,33.0,1.9090909090909092
IND273014AAB,IND274001AAA,10,129.0,41.0,3.1463414634146343
IND273014AAB,IND274301AAB,1,98.0,41.0,2.3902439024390243
IND273014AAB,IND277303AAC,14,198.0,101.0,1.9603960396039604
IND273155AAA,IND273303AAA,1,23.0,15.0,1.5333333333333334
IND273303AAA,IND273304AAA,1,97.0,24.0,4.041666666666667
IND273304AAA,IND273014AAB,12,256.5,63.5,4.039370078740157
IND274001AAA,IND273014AAB,1,237.0,42.0,5.642857142857143
IND274001AAA,IND274509AAB,8,48.0,24.0,2.0
IND274301AAB,IND273014AAB,10,169.5,37.0,4.581081081081081
IND274304AAA,IND274304AAB,4,63.0,13.0,4.846153846153846
IND274304AAB,IND274301AAB,8,40.5,17.0,2.3823529411764706
IND274304AAB,IND274304AAA,1,32.0,11.0,2.909090909090909
IND274402AAA,IND274301AAB,1,100.0,30.0,3.3333333333333335
IND274402AAA,IND274304AAB,2,46.0,13.0,3.5384615384615383
IND274509AAB,IND274001AAA,1,53.0,24.0,2.2083333333333335
IND274509AAB,IND274304AAA,1,94.0,47.0,2.0
IND275101AAA,IND275503AAA,2,45.5,11.0,4.136363636363637
IND275303AAA,IND276140AAA,4,35.5,16.0,2.21875
IND275503AAA,IND275303AAA,4,55.5,13.0,4.269230769230769
IND276128AAA,IND276305AAA,3,56.0,34.0,1.6470588235294117
IND276129AAA,IND221010AAB,1,278.0,75.0,3.7066666666666666
IND276140AAA,IND276129AAA,1,88.0,37.0,2.3783783783783785
IND276305AAA,IND223101AAB,3,63.0,25.0,2.52
IND277201AAA,IND221706AAA,5,142.0,62.0,2.2903225806451615
IND277211AAA,IND277201AAA,4,51.5,21.0,2.4523809523809526
IND277303AAC,IND277211AAA,6,52.0,37.0,1.4054054054054055
IND281121AAB,IND110037AAM,9,247.0,119.0,2.0756302521008405
IND281401AAA,IND121004AAB,2,141.0,65.5,2.1526717557251906
IND281401AAA,IND321022AAA,6,50.5,38.0,1.3289473684210527
IND282001AAA,IND110037AAM,5,314.0,193.0,1.6269430051813472
IND282001AAC,IND000000ACB,2,291.0,178.5,1.6302521008403361
IND282001AAF,IND283122AAB,12,46.5,19.0,2.4473684210526314
IND282002AAD,IND204101AAA,1,135.0,44.0,3.0681818181818183
IND282002AAD,IND205001AAB,2,245.5,234.0,1.0491452991452992
IND282002AAD,IND281004AAA,1,93.0,77.0,1.2077922077922079
IND282002AAD,IND474003AAA,3,196.0,121.0,1.6198347107438016
IND283122AAB,IND282005AAA,3,401.0,22.0,18.227272727272727
IND283122AAB,IND328001AAA,1,72.0,60.0,1.2
IND283203AAA,IND110037AAM,10,435.5,196.0,2.2219387755102042
IND284001AAA,IND284403AAA,5,122.0,78.0,1.564102564102564
IND284403AAA,IND472001AAA,1,131.0,74.0,1.7702702702702702
IND284403AAA,IND474003AAA,1,521.0,208.0,2.5048076923076925
IND285001AAD,IND285205AAB,14,48.5,32.0,1.515625
IND285205AAB,IND210431AAA,4,190.5,80.0,2.38125
IND301001AAB,IND302014AAA,2,306.5,114.5,2.6768558951965065
IND301001AAB,IND321001AAB,8,108.0,65.0,1.6615384615384616
IND301001AAB,IND321606AAA,2,195.5,67.5,2.8962962962962964
IND301019AAA,IND123001AAA,2,156.5,64.0,2.4453125
IND301019AAA,IND301705AAA,6,156.0,47.5,3.2842105263157895
IND301705AAA,IND123001AAA,1,80.0,31.0,2.5806451612903225
IND302004AAA,IND302014AAB,8,41.5,15.0,2.7666666666666666
IND302006AAA,IND302014AAB,9,54.0,12.0,4.5
IND302014AAA,IND000000ACB,13,327.0,165.0,1.981818181818182
IND302014AAA,IND110037AAM,7,382.0,205.0,1.8634146341463416
IND302014AAA,IND301001AAB,14,214.0,117.0,1.829059829059829
IND302014AAA,IND303702AAB,6,83.5,38.0,2.1973684210526314
IND302014AAA,IND305001AAC,11,275.0,108.0,2.5462962962962963
IND302014AAA,IND306401AAB,2,495.0,220.5,2.2448979591836733
IND302014AAA,IND313001AAB,8,567.0,287.5,1.9721739130434783
IND302014AAB,IND302004AAA,20,37.0,16.5,2.242424242424242
IND302014AAB,IND302006AAA,12,31.0,16.0,1.9375
IND302014AAB,IND302006AAC,15,45.0,20.0,2.25
IND302014AAB,IND302020AAA,13,24.0,12.0,2.0
IND302014AAB,IND302023AAA,12,60.0,23.0,2.608695652173913
IND302014AAB,IND302026AAA,13,69.0,18.0,3.8333333333333335
IND302014AAB,IND303008AAB,5,103.0,55.0,1.8727272727272728
IND302014AAB,IND303301AAB,8,42.0,32.0,1.3125
IND302014AAB,IND303303AAA,1,70.0,56.0,1.25
IND302014AAB,IND303603AAB,1,122.0,72.0,1.6944444444444444
IND302014AAB,IND303901AAA,6,63.5,20.0,3.175
IND302020AAA,IND302014AAB,13,26.0,11.0,2.3636363636363638
IND302022AAD,IND000000ACB,7,314.0,165.0,1.903030303030303
IND302026AAA,IND302014AAB,2,258.0,17.0,15.176470588235293
IND303002AAA,IND302014AAA,7,61.0,35.0,1.7428571428571429
IND303008AAB,IND303338AAB,5,44.0,30.0,1.4666666666666666
IND303106AAA,IND302014AAA,1,125.0,60.0,2.0833333333333335
IND303106AAA,IND303002AAA,6,30.0,20.0,1.5
IND303108AAB,IND303106AAA,6,47.5,31.0,1.532258064516129
IND303301AAB,IND303303AAA,10,30.5,22.5,1.3555555555555556
IND303303AAA,IND322230AAA,13,104.0,77.0,1.3506493506493507
IND303338AAB,IND303603AAB,5,54.0,57.0,0.9473684210526315
IND303503AAA,IND302014AAB,8,97.5,57.5,1.6956521739130435
IND303603AAB,IND302014AAB,5,183.0,74.0,2.472972972972973
IND303603AAB,IND303338AAB,1,50.0,57.0,0.8771929824561403
IND303702AAB,IND332001AAB,3,104.0,62.0,1.6774193548387097
IND303702AAB,IND332404AAA,5,37.0,25.0,1.48
IND303901AAA,IND304001AAA,2,81.0,42.0,1.9285714285714286
IND305001AAC,IND305802AAA,6,57.0,26.0,2.1923076923076925
IND305001AAC,IND305901AAA,12,93.0,44.0,2.1136363636363638
IND305001AAC,IND306401AAB,12,245.5,123.0,1.9959349593495934
IND305001AAC,IND342602AAC,1,196.0,96.0,2.0416666666666665
IND305404AAA,IND305601AAC,9,80.0,55.0,1.4545454545454546
IND305601AAC,IND305001AAC,13,68.0,34.0,2.0
IND305624AAA,IND305404AAA,4,133.5,74.0,1.804054054054054
IND305802AAA,IND341512AAA,4,70.0,35.0,2.0
IND305901AAA,IND342602AAC,4,98.0,54.0,1.8148148148148149
IND306116AAA,IND306001AAA,2,188.0,80.5,2.3354037267080745
IND306304AAB,IND311302AAA,1,88.0,46.0,1.9130434782608696
IND306401AAB,IND302014AAA,11,431.0,216.0,1.9953703703703705
IND306401AAB,IND305001AAC,15,364.0,123.0,2.959349593495935
IND306401AAB,IND342005AAD,15,92.0,54.0,1.7037037037037037
IND306401AAB,IND343001AAA,3,174.0,87.0,2.0
IND307001AAA,IND306902AAA,1,34.0,26.0,1.3076923076923077
IND311001AAA,IND313324AAA,5,120.0,65.0,1.8461538461538463
IND311301AAA,IND305624AAA,3,145.0,35.0,4.142857142857143
IND311302AAA,IND305624AAA,3,234.0,33.0,7.090909090909091
IND312001AAA,IND311001AAA,13,72.0,46.0,1.565217391304348
IND312001AAA,IND312601AAA,4,83.0,73.5,1.129251700680272
IND312403AAA,IND312001AAA,3,108.0,76.0,1.4210526315789473
IND312601AAA,IND458664AAA,4,51.0,40.5,1.2592592592592593
IND312605AAB,IND313001AAB,5,308.0,137.0,2.2481751824817517
IND312605AAB,IND458001AAB,7,60.0,32.0,1.875
IND313001AAB,IND306401AAB,11,291.0,141.0,2.0638297872340425
IND313001AAB,IND311001AAA,1,291.0,110.0,2.6454545454545455
IND313001AAB,IND312001AAA,13,164.0,79.0,2.0759493670886076
IND313001AAB,IND327001AAB,4,510.0,151.0,3.377483443708609
IND313001AAB,IND382430AAB,7,409.0,191.0,2.141361256544503
IND313324AAA,IND313001AAB,14,85.5,48.0,1.78125
IND321001AAA,IND301001AAB,2,614.0,96.5,6.362694300518135
IND321001AAA,IND321401AAB,6,49.5,38.5,1.2857142857142858
IND321001AAB,IND321001AAA,3,40.0,31.0,1.2903225806451613
IND321001AAB,IND321401AAB,1,125.0,65.0,1.9230769230769231
IND321022AAA,IND121004AAB,7,264.0,83.0,3.180722891566265
IND321408AAB,IND321606AAA,3,63.0,35.0,1.8
IND321606AAA,IND301001AAB,4,531.0,69.0,7.695652173913044
IND321606AAA,IND321001AAA,2,91.5,48.5,1.8865979381443299
IND322201AAA,IND302014AAB,1,173.0,89.0,1.9438202247191012
IND322201AAA,IND303503AAA,9,53.0,30.0,1.7666666666666666
IND322230AAA,IND322241AAA,13,45.0,28.0,1.6071428571428572
IND322241AAA,IND322201AAA,12,53.5,23.0,2.3260869565217392
IND327001AAB,IND312605AAB,1,90.0,63.0,1.4285714285714286
IND328001AAA,IND000000ACB,1,305.0,198.0,1.5404040404040404
IND328001AAA,IND282002AAD,1,178.0,66.0,2.696969696969697
IND328001AAA,IND474003AAA,6,92.5,58.5,1.5811965811965811
IND331022A1B,IND331001A1C,1,128.0,49.0,2.6122448979591835
IND331304AAA,IND332001AAB,2,439.5,107.0,4.107476635514018
IND331507AAA,IND302014AAA,3,401.0,166.0,2.4156626506024095
IND331701AAA,IND125001AAA,1,351.0,64.0,5.484375
IND332001AAB,IND333001AAA,1,67.0,57.0,1.1754385964912282
IND332001AAB,IND333028AAA,2,134.0,92.0,1.4565217391304348
IND332001AAB,IND333031AAA,2,215.0,95.0,2.263157894736842
IND332001AAB,IND333042AAA,11,56.0,39.0,1.435897435897436
IND332001AAB,IND334001AAB,7,253.0,154.0,1.6428571428571428
IND332001AAB,IND334001AAC,2,248.5,154.0,1.6136363636363635
IND332404AAA,IND332001AAB,7,52.0,37.0,1.4054054054054055
IND332713AAA,IND332709AAA,2,144.0,36.5,3.9452054794520546
IND332713AAA,IND332715AAB,1,101.0,49.0,2.061224489795918
IND333001AAA,IND333028AAA,1,61.0,43.0,1.4186046511627908
IND333028AAA,IND333502AAA,1,54.0,47.0,1.148936170212766
IND333031AAA,IND331023AAA,2,83.5,28.0,2.982142857142857
IND333042AAA,IND333031AAA,8,119.0,73.5,1.619047619047619
IND333504AAA,IND332713AAA,1,75.0,39.0,1.9230769230769231
IND334001AAB,IND334803AAA,2,91.5,48.0,1.90625
IND334001AAC,IND334803AAA,3,73.0,45.0,1.6222222222222222
IND334001AAC,IND341001AAC,1,136.0,84.0,1.619047619047619
IND334803AAA,IND341001AAC,3,79.0,37.0,2.135135135135135
IND335001AAA,IND125104AAA,6,149.5,80.0,1.86875
IND335051AAA,IND335513AAA,5,214.0,100.0,2.14
IND335501AAA,IND331701AAA,1,36.0,21.0,1.7142857142857142
IND335513AAA,IND335001AAA,6,89.5,50.0,1.79
IND335513AAA,IND335803AAA,4,37.5,29.5,1.271186440677966
IND335513AAA,IND335804AAD,1,81.0,54.0,1.5
IND335524AAA,IND335523AAB,1,54.0,47.0,1.148936170212766
IND335701AAA,IND335051AAA,2,88.0,48.0,1.8333333333333333
IND335703AAA,IND335701AAA,4,37.0,32.0,1.15625
IND335803AAA,IND335804AAD,2,41.0,24.0,1.7083333333333333
IND335804AAD,IND335701AAA,2,83.0,70.0,1.1857142857142857
IND335804AAD,IND335703AAA,4,44.0,38.0,1.1578947368421053
IND341001AAC,IND341030AAA,1,58.0,39.0,1.4871794871794872
IND341001AAC,IND341303AAA,4,132.5,84.0,1.5773809523809523
IND341030AAA,IND341303AAA,2,66.0,44.5,1.4831460674157304
IND341303AAA,IND341306AAA,8,42.0,24.5,1.7142857142857142
IND341306AAA,IND302014AAA,3,400.0,171.0,2.3391812865497075
IND341503AAB,IND341510AAB,7,81.0,33.0,2.4545454545454546
IND341505AAA,IND341503AAB,6,137.5,68.0,2.0220588235294117
IND341505AAA,IND341510AAB,1,215.0,107.0,2.0093457943925235
IND341510AAB,IND305001AAC,8,128.5,55.0,2.3363636363636364
IND341512AAA,IND341505AAA,3,42.0,23.0,1.826086956521739
IND342005AAD,IND342601AAA,6,106.5,49.5,2.1515151515151514
IND342005AAD,IND342902A1B,1,158.0,94.0,1.6808510638297873
IND342005AAD,IND342902AAA,5,207.0,94.0,2.202127659574468
IND342005AAD,IND344022AAB,3,142.0,75.0,1.8933333333333333
IND342301AAA,IND342005AAD,10,718.0,127.0,5.653543307086614
IND342601AAA,IND342902A1B,3,84.0,43.0,1.9534883720930232
IND342601AAA,IND342902AAA,3,68.0,41.0,1.6585365853658536
IND342602AAC,IND306304AAB,1,93.0,43.0,2.1627906976744184
IND342602AAC,IND311302AAA,2,142.0,76.0,1.868421052631579
IND342902A1B,IND302014AAA,6,464.5,185.0,2.5108108108108107
IND342902AAA,IND302014AAA,5,458.0,186.0,2.4623655913978495
IND343001AAA,IND343029AAB,2,85.5,65.0,1.3153846153846154
IND343029AAB,IND307001AAA,2,98.0,70.0,1.4
IND344001AAA,IND342301AAA,3,333.0,199.0,1.6733668341708543
IND344001AAA,IND345001AAA,6,149.5,194.5,0.7686375321336761
IND344001AAA,IND345021AAA,1,266.0,160.0,1.6625
IND344022AAB,IND342301AAA,1,497.0,199.0,2.4974874371859297
