hub,degree_centrality,betweenness_centrality,in_degree,out_degree
IND785675AAA,0.0012586532410320957,0.015872166246851387,1,1
IND785690AAB,0.0012586532410320957,0.0,1,1
IND786001AAB,0.006922592825676526,0.02056045340050378,6,5
IND786125AAA,0.0018879798615481437,0.0007808564231738035,2,1
IND786171AAA,0.0012586532410320957,0.0011676771768160702,1,1
IND786184AAA,0.0018879798615481437,0.0007808564231738035,1,2
IND786602AAA,0.0006293266205160479,0.0,1,0
IND786190AAA,0.0025173064820641915,0.0011771704871966888,2,2
IND786181AAC,0.0037759597230962874,0.007197732997481108,3,3
IND792120AAB,0.0012586532410320957,0.0,1,1
IND792121AAB,0.0012586532410320957,0.0,1,1
IND792103AAB,0.0012586532410320957,0.0007871536523929471,1,1
IND787001AAA,0.0018879798615481437,0.003227329974811083,2,1
IND787057AAA,0.0012586532410320957,0.0032241813602015114,1,1
IND787059AAB,0.0012586532410320957,0.0032210327455919397,1,1
IND791102AAA,0.0018879798615481437,0.006435768261964736,2,1
IND788121AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND788151AAA,0.0018879798615481437,0.0007871536523929471,1,2
IND799250AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND796081AAA,0.0012586532410320957,0.0,1,1
IND788713AAA,0.0025173064820641915,0.0,2,2
IND788806AAA,0.0025173064820641915,0.0,2,2
IND790001AAB,0.0006293266205160479,0.0,0,1
IND791109AAA,0.0006293266205160479,0.0,0,1
IND791110AAA,0.0006293266205160479,0.0,0,1
IND791125AAB,0.0006293266205160479,0.0,0,1
IND792001AAA,0.0018879798615481437,0.00039357682619647357,1,2
IND792110AAA,0.0012586532410320957,0.0,1,1
IND792130AAB,0.0006293266205160479,0.0,0,1
IND793150AAA,0.0012586532410320957,0.0,1,1
IND796009AAA,0.0012586532410320957,0.0,1,1
IND796321AAB,0.0012586532410320957,0.0,1,1
IND799008AAA,0.0006293266205160479,0.0,1,0
IND801103AAA,0.0006293266205160479,0.0,0,1
IND802301AAA,0.0012586532410320957,0.0,1,1
IND802101AAA,0.0018879798615481437,0.0007871536523929471,1,2
IND802119AAA,0.0012586532410320957,0.0,1,1
IND802158AAB,0.0018879798615481437,0.0,2,1
IND802212AAA,0.0012586532410320957,0.0032115869017632246,1,1
IND802213AAB,0.0012586532410320957,0.00039239016239889625,1,1
IND804401AAA,0.0006293266205160479,0.0,1,0
IND803101AAA,0.0012586532410320957,9.445843828715366e-06,1,1
IND805110AAD,0.0012586532410320957,6.297229219143577e-06,1,1
IND803116AAA,0.0012586532410320957,3.1486146095717885e-06,1,1
IND803108AAB,0.0006293266205160479,0.0,1,0
IND803213AAA,0.0012586532410320957,0.0,0,2
IND803212AAB,0.0012586532410320957,0.0,2,0
IND811105AAA,0.0012586532410320957,0.0,1,1
IND804420AAA,0.0012586532410320957,1.2594458438287154e-05,1,1
IND804452AAA,0.0006293266205160479,0.0,0,1
IND812002AAA,0.0012586532410320957,0.0,1,1
IND813203AAA,0.0012586532410320957,0.0,2,0
IND813102AAA,0.0012586532410320957,0.0,0,2
IND814101AAB,0.0012586532410320957,0.00039357682619647357,1,1
IND816107AAA,0.0012586532410320957,0.0,1,1
IND814112AAA,0.0031466331025802393,0.0007142107472712019,3,2
IND814133AAA,0.0012586532410320957,9.730643140133919e-05,1,1
IND814133AAB,0.0025173064820641915,0.0002936083123425693,3,1
IND816109AAA,0.0018879798615481437,0.003211586901763224,2,1
IND815301AAA,0.0025173064820641915,0.00022696263643996655,1,3
IND815353AAA,0.0031466331025802393,0.0002281031522009714,2,3
IND815351AAA,0.0012586532410320957,0.0007871536523929471,1,1
IND821109AAA,0.0012586532410320957,0.0007808564231738035,1,1
IND824101AAA,0.0025173064820641915,0.00039357682619647357,2,2
IND821307AAA,0.0012586532410320957,0.0,1,1
IND825301AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND825409AAA,0.0012586532410320957,0.0,1,1
IND826001AAC,0.0006293266205160479,0.0,0,1
IND828111AAA,0.0012586532410320957,0.0,1,1
IND827013AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND829121AAA,0.0012586532410320957,0.0,1,1
IND828401AAB,0.0006293266205160479,0.0,0,1
IND829122AAA,0.0012586532410320957,0.0007871536523929471,1,1
IND832109AAB,0.0012586532410320957,0.0,1,1
IND841101AAA,0.0006293266205160479,0.0,0,1
IND841207AAB,0.0012586532410320957,0.0,2,0
IND841226AAB,0.0018879798615481437,3.1486146095717885e-06,2,1
IND841428AAA,0.0012586532410320957,0.0,2,0
IND841301AAC,0.0012586532410320957,0.0,1,1
IND841405AAA,0.0006293266205160479,0.0,0,1
IND841424AAA,0.0012586532410320957,0.0,0,2
IND843105AAB,0.0012586532410320957,0.0,1,1
IND843109AAB,0.0025173064820641915,0.0,2,2
IND843126AAA,0.0025173064820641915,0.0,2,2
IND843301AAA,0.0018879798615481437,0.0,2,1
IND843320AAA,0.0018879798615481437,0.00039239016239889625,2,1
IND843329AAB,0.0012586532410320957,0.0,1,1
IND845401AAA,0.0018879798615481437,0.003598866498740553,2,1
IND845412AAB,0.0012586532410320957,0.0,1,1
IND845418AAB,0.0025173064820641915,0.0,2,2
IND845438AAA,0.0018879798615481437,0.00039357682619647357,2,1
IND846004AAA,0.0012586532410320957,0.0007847803247977925,1,1
IND847212AAA,0.0012586532410320957,0.00039239016239889625,1,1
IND848101AAA,0.0018879798615481437,0.00039357682619647357,2,1
IND848114AAA,0.0012586532410320957,0.0011613483032289914,1,1
IND854326AAB,0.00881057268722467,0.03655698992443324,6,8
IND847223AAA,0.0012586532410320957,0.003211586901763223,1,1
IND844101AAB,0.0006293266205160479,0.0,0,1
IND844505AAB,0.0012586532410320957,0.0,1,1
IND845305AAA,0.0012586532410320957,0.003224561092616735,1,1
IND845455AAB,0.0018879798615481437,0.0,1,2
IND847103AAA,0.0012586532410320957,0.0036020151133501245,1,1
IND847404AAB,0.0012586532410320957,0.003208438287153651,1,1
IND847226AAA,0.0012586532410320957,0.003211586901763223,1,1
IND848210AAA,0.0012586532410320957,0.003999848107033909,1,1
IND851127AAA,0.0018879798615481437,0.006838347910838826,1,2
IND851112AAB,0.0006293266205160479,0.0,1,0
IND852111AAA,0.0037759597230962874,1.5743073047858942e-06,2,4
IND852118AAA,0.0025173064820641915,0.0017978589420654906,2,2
IND854311AAA,0.0031466331025802393,0.00019521410579345088,2,3
IND854335AAA,0.0031466331025802393,0.0017978589420654906,2,3
IND852113AAA,0.0025173064820641915,0.00019521410579345088,2,2
IND852139AAB,0.0018879798615481437,0.0032052896725440795,2,1
IND852201AAA,0.0031466331025802393,3.1486146095717885e-06,3,2
IND852131AAA,0.0025173064820641915,0.00019619508119944813,2,2
IND853204AAA,0.0018879798615481437,0.0,2,1
IND851204AAA,0.0012586532410320957,0.0,2,0
IND854105AAA,0.0012586532410320957,0.00019678841309823678,1,1
IND854105AAB,0.0018879798615481437,0.0005903652392947104,1,2
IND852118A1B,0.0018879798615481437,0.0,3,0
IND854334AAA,0.0031466331025802393,0.0013733655683961369,2,3
